energon_total_in_power_mW,energon_cpu_in_power_mW,energon_gpu_in_power_mW,energon_cpu_total_usage_percentage,energon_gpu_total_usage_percentage,energon_ram_used_percentage,timestamp
2390,700,41,4.444444444444439,0,27.82780079920769,1699893404.489
2390,700,41,4.444444444444439,0,27.82780079920769,1699893404.489
2555,824,41,5.198019801980203,0,27.822873501485578,1699893405.49
2555,824,41,5.198019801980203,0,27.822873501485578,1699893405.49
2555,824,41,5.198019801980203,0,27.822873501485578,1699893406.491
2555,824,41,5.198019801980203,0,27.822873501485578,1699893406.491
2472,741,41,5.392156862745101,0,27.824745874619982,1699893407.492
2472,741,41,5.392156862745101,0,27.824745874619982,1699893407.492
2472,741,41,5.392156862745101,0,27.824745874619982,1699893408.493
2472,741,41,5.392156862745101,0,27.824745874619982,1699893408.493
2514,741,41,4.218362282878408,0,27.828490620888786,1699893409.494
2514,741,41,4.218362282878408,0,27.828490620888786,1699893409.494
2596,783,123,3.712871287128716,71.9,27.81981857689787,1699893410.496
2596,783,123,3.712871287128716,71.9,27.81981857689787,1699893410.496
2596,783,123,3.712871287128716,71.9,27.81981857689787,1699893411.498
2596,783,123,3.712871287128716,71.9,27.81981857689787,1699893411.498
2720,865,123,4.668304668304668,0,27.825534242255518,1699893412.5
2720,865,123,4.668304668304668,0,27.825534242255518,1699893412.5
2472,947,41,5.418719211822665,0,27.820902582396734,1699893413.503
2472,947,41,5.418719211822665,0,27.820902582396734,1699893413.503
2472,947,41,5.418719211822665,0,27.820902582396734,1699893414.505
2472,947,41,5.418719211822665,0,27.820902582396734,1699893414.505
2555,824,41,3.2581453634085267,0,27.828194983025462,1699893415.508
2555,824,41,3.2581453634085267,0,27.828194983025462,1699893415.508
2555,824,41,4.726368159203975,0,27.828983350660998,1699893416.51
2555,824,41,4.726368159203975,0,27.828983350660998,1699893416.51
2555,824,41,4.726368159203975,0,27.828983350660998,1699893417.512
2555,824,41,4.726368159203975,0,27.828983350660998,1699893417.512
2514,783,82,3.970223325062039,0,27.831644091430935,1699893418.515
2514,783,82,3.970223325062039,0,27.831644091430935,1699893418.515
2555,783,41,4.938271604938271,0,27.824745874619982,1699893419.517
2555,783,41,4.938271604938271,0,27.824745874619982,1699893419.517
2555,783,41,4.938271604938271,0,27.824745874619982,1699893420.519
2555,783,41,4.938271604938271,0,27.824745874619982,1699893420.519
2555,865,41,6.203473945409432,0,27.815581100856857,1699893421.521
2555,865,41,6.203473945409432,0,27.815581100856857,1699893421.521
2472,783,41,5.418719211822665,0,27.819030209262337,1699893422.523
2472,783,41,5.418719211822665,0,27.819030209262337,1699893422.523
2472,783,41,5.418719211822665,0,27.819030209262337,1699893423.524
2472,783,41,5.418719211822665,0,27.819030209262337,1699893423.524
2514,824,41,4.962779156327546,0,27.822085133850045,1699893424.525
2514,824,41,4.962779156327546,0,27.822085133850045,1699893424.525
2431,700,41,4.679802955665025,0,27.825534242255518,1699893425.527
2431,700,41,4.679802955665025,0,27.825534242255518,1699893425.527
2431,700,41,4.679802955665025,0,27.825534242255518,1699893426.528
2431,700,41,4.679802955665025,0,27.825534242255518,1699893426.528
2637,824,123,4.444444444444439,0,27.82701243157215,1699893427.53
2637,824,123,4.444444444444439,0,27.82701243157215,1699893427.53
2679,865,123,4.218362282878408,0,27.824745874619982,1699893428.531
2679,865,123,4.218362282878408,0,27.824745874619982,1699893428.531
2679,865,123,4.218362282878408,0,27.824745874619982,1699893429.532
2679,865,123,4.218362282878408,0,27.824745874619982,1699893429.532
2472,741,41,4.488778054862841,0,27.81883311735345,1699893430.533
2472,741,41,4.488778054862841,0,27.81883311735345,1699893430.533
2431,700,41,4.702970297029707,0,27.81962148498899,1699893431.535
2431,700,41,4.702970297029707,0,27.81962148498899,1699893431.535
2431,700,41,4.702970297029707,0,27.81962148498899,1699893432.536
2431,700,41,4.702970297029707,0,27.81962148498899,1699893432.536
2472,783,41,4.511278195488721,0,27.827209523481038,1699893433.537
2472,783,41,4.511278195488721,0,27.827209523481038,1699893433.537
2472,783,41,4.511278195488721,0,27.827209523481038,1699893434.538
2472,783,41,4.511278195488721,0,27.827209523481038,1699893434.538
2761,1111,82,3.7220843672456594,0,27.786312952387522,1699893435.54
2761,1111,82,3.7220843672456594,0,27.786312952387522,1699893435.54
2390,659,41,3.970223325062039,0,27.781385654665414,1699893436.542
2390,659,41,3.970223325062039,0,27.781385654665414,1699893436.542
2390,659,41,3.970223325062039,0,27.781385654665414,1699893437.543
2390,659,41,3.970223325062039,0,27.781385654665414,1699893437.543
2431,906,41,3.9800995024875663,0,27.780991470847642,1699893438.544
2431,906,41,3.9800995024875663,0,27.780991470847642,1699893438.544
2637,906,41,15.07537688442211,0,27.740390537617454,1699893439.545
2637,906,41,15.07537688442211,0,27.740390537617454,1699893439.545
2637,906,41,15.07537688442211,0,27.740390537617454,1699893440.548
2637,906,41,15.07537688442211,0,27.740390537617454,1699893440.548
3091,1275,41,5.223880597014929,0,27.737729796847514,1699893441.55
3091,1275,41,5.223880597014929,0,27.737729796847514,1699893441.55
2596,865,41,5.940594059405946,0,27.739503624027474,1699893442.552
2596,865,41,5.940594059405946,0,27.739503624027474,1699893442.552
2596,865,41,5.940594059405946,0,27.739503624027474,1699893443.553
2596,865,41,5.940594059405946,0,27.739503624027474,1699893443.553
2843,947,123,4.010025062656641,0,27.74945676542614,1699893444.554
2843,947,123,4.010025062656641,0,27.74945676542614,1699893444.554
2596,865,41,5.707196029776673,0,27.737138521120862,1699893445.556
2596,865,41,5.707196029776673,0,27.737138521120862,1699893445.556
2596,865,41,5.707196029776673,0,27.737138521120862,1699893446.558
2596,865,41,5.707196029776673,0,27.737138521120862,1699893446.558
2555,865,41,5.721393034825873,0,27.74374110006849,1699893447.56
2555,865,41,5.721393034825873,0,27.74374110006849,1699893447.56
2472,741,41,4.975124378109452,0,27.74600765702066,1699893448.563
2472,741,41,4.975124378109452,0,27.74600765702066,1699893448.563
2472,741,41,4.975124378109452,0,27.74600765702066,1699893449.565
2472,741,41,4.975124378109452,0,27.74600765702066,1699893449.565
2472,700,82,5.210918114143926,0,27.734182142487597,1699893450.567
2472,700,82,5.210918114143926,0,27.734182142487597,1699893450.567
2596,783,123,4.19753086419753,47.8,27.736448699439762,1699893451.568
2596,783,123,4.19753086419753,47.8,27.736448699439762,1699893451.568
2596,783,123,4.19753086419753,47.8,27.736448699439762,1699893452.57
2596,783,123,4.19753086419753,47.8,27.736448699439762,1699893452.57
2514,741,41,4.987531172069826,0,27.741080359298547,1699893453.572
2514,741,41,4.987531172069826,0,27.741080359298547,1699893453.572
2431,700,41,5.1724137931034475,0,27.74275564052407,1699893454.573
2431,700,41,5.1724137931034475,0,27.74275564052407,1699893454.573
2431,700,41,5.1724137931034475,0,27.74275564052407,1699893455.574
