energon_total_in_power_mW,energon_cpu_in_power_mW,energon_gpu_in_power_mW,energon_cpu_total_usage_percentage,energon_gpu_total_usage_percentage,energon_ram_used_percentage,timestamp
3503,1607,41,29.396984924623116,0,40.13796433621909,1699900915.539
3297,1401,41,26.749999999999996,0,39.54806825292805,1699900916.541
3297,1401,41,26.749999999999996,0,39.54806825292805,1699900916.541
3297,1401,41,26.749999999999996,0,39.54806825292805,1699900917.544
3297,1401,41,26.749999999999996,0,39.54806825292805,1699900917.544
3544,1604,123,27.56892230576441,0,38.87283137309006,1699900918.546
3544,1604,123,27.56892230576441,0,38.87283137309006,1699900918.546
3585,1728,82,27.135678391959793,4.2,38.17404201014038,1699900919.549
3585,1728,82,27.135678391959793,4.2,38.17404201014038,1699900919.549
3585,1728,82,27.135678391959793,4.2,38.17404201014038,1699900920.552
3585,1728,82,27.135678391959793,4.2,38.17404201014038,1699900920.552
3997,1934,164,31.060606060606055,3.7,32.51947514424664,1699900921.556
3997,1934,164,31.060606060606055,3.7,32.51947514424664,1699900921.556
3956,1892,164,29.11392405063291,0.4,27.1544362925041,1699900922.559
3956,1892,164,29.11392405063291,0.4,27.1544362925041,1699900922.559
3956,1892,164,29.11392405063291,0.4,27.1544362925041,1699900923.562
3956,1892,164,29.11392405063291,0.4,27.1544362925041,1699900923.562
3915,1892,82,29.57393483709273,0,20.008770589945357,1699900924.565
3915,1892,82,29.57393483709273,0,20.008770589945357,1699900924.565
3379,1524,123,30.25,0,16.332907943296657,1699900925.568
3379,1524,123,30.25,0,16.332907943296657,1699900925.568
3956,1975,123,28.967254408060448,21.3,10.587481707407207,1699900926.571
3956,1975,123,28.967254408060448,21.3,10.587481707407207,1699900926.571
3956,1975,123,28.967254408060448,21.3,10.587481707407207,1699900927.574
3956,1975,123,28.967254408060448,21.3,10.587481707407207,1699900927.574
3379,1442,82,29.824561403508774,22.9,5.8257411887598485,1699900928.577
3379,1442,82,29.824561403508774,22.9,5.8257411887598485,1699900928.577
3997,1892,123,34.58646616541353,0,1.695187508314815,1699900929.58
3997,1892,123,34.58646616541353,0,1.695187508314815,1699900929.58
3997,1892,123,34.58646616541353,0,1.695187508314815,1699900930.583
3997,1892,123,34.58646616541353,0,1.695187508314815,1699900930.583
3462,1483,41,28.749999999999996,0,1.7439677557637066,1699900931.586
3462,1483,41,28.749999999999996,0,1.7439677557637066,1699900931.586
3997,1769,123,29.601990049751247,0,1.8191583190031093,1699900932.589
3997,1769,123,29.601990049751247,0,1.8191583190031093,1699900932.589
3997,1769,123,29.601990049751247,0,1.8191583190031093,1699900933.592
3997,1769,123,29.601990049751247,0,1.8191583190031093,1699900933.592
3462,1524,41,27.86069651741293,0,2.011520022074294,1699900934.595
3462,1524,41,27.86069651741293,0,2.011520022074294,1699900934.595
3709,1810,82,27.04714640198511,0,2.7848101265822782,1699900935.598
3709,1810,82,27.04714640198511,0,2.7848101265822782,1699900935.598
3709,1810,82,27.04714640198511,0,2.7848101265822782,1699900936.601
3709,1810,82,27.04714640198511,0,2.7848101265822782,1699900936.601
3668,1810,41,26.249999999999996,0,3.257140886223768,1699900937.604
3668,1810,41,26.249999999999996,0,3.257140886223768,1699900937.604
3668,1769,41,26.43391521197007,0,2.9205079058491954,1699900938.607
3668,1769,41,26.43391521197007,0,2.9205079058491954,1699900938.607
