energon_total_in_power_mW,energon_cpu_in_power_mW,energon_gpu_in_power_mW,energon_cpu_total_usage_percentage,energon_gpu_total_usage_percentage,energon_ram_used_percentage,timestamp
4311,2376,118,99.5049504950495,0.0,16.64905977212211,1688521323.694
4311,2376,118,99.5049504950495,0.0,16.64905977212211,1688521323.694
3894,2103,119,99.50372208436724,0.0,16.637234245935467,1688521324.698
3894,2103,119,99.50372208436724,0.0,16.637234245935467,1688521324.698
3894,2103,119,99.50372208436724,0.0,16.637234245935467,1688521325.7
3894,2103,119,99.50372208436724,0.0,16.637234245935467,1688521325.7
4080,2680,118,99.50372208436724,0.0,16.648271403709668,1688521326.703
4080,2680,118,99.50372208436724,0.0,16.648271403709668,1688521326.703
3934,2527,118,98.76237623762376,0.0,16.431174452133227,1688521327.706
3934,2527,118,98.76237623762376,0.0,16.431174452133227,1688521327.706
3934,2527,118,98.76237623762376,0.0,16.431174452133227,1688521328.708
3934,2527,118,98.76237623762376,0.0,16.431174452133227,1688521328.708
3894,2146,119,99.5049504950495,0.0,16.6654184166803,1688521329.709
3894,2146,119,99.5049504950495,0.0,16.6654184166803,1688521329.709
3894,2146,119,99.5049504950495,0.0,16.6654184166803,1688521330.711
3894,2146,119,99.5049504950495,0.0,16.6654184166803,1688521330.711
3821,2026,119,99.75308641975307,0.0,16.658520193071425,1688521331.714
3821,2026,119,99.75308641975307,0.0,16.658520193071425,1688521331.714
3821,2026,119,99.75308641975307,0.0,16.658520193071425,1688521332.717
3821,2026,119,99.75308641975307,0.0,16.658520193071425,1688521332.717
4271,2610,118,99.50248756218906,0.0,16.648567041864336,1688521333.718
4271,2610,118,99.50248756218906,0.0,16.648567041864336,1688521333.718
3894,2066,158,99.25373134328358,3.3,16.60047656870532,1688521334.719
3894,2066,158,99.25373134328358,3.3,16.60047656870532,1688521334.719
3894,2066,158,99.25373134328358,3.3,16.60047656870532,1688521335.722
3894,2066,158,99.25373134328358,3.3,16.60047656870532,1688521335.722
3934,2527,118,98.75930521091811,0.0,16.596633272694664,1688521336.724
3934,2527,118,98.75930521091811,0.0,16.596633272694664,1688521336.724
3934,2527,118,98.75930521091811,0.0,16.596633272694664,1688521337.726
3934,2527,118,98.75930521091811,0.0,16.596633272694664,1688521337.726
3781,2333,119,99.50738916256158,0.0,16.597421641107104,1688521338.728
3781,2333,119,99.50738916256158,0.0,16.597421641107104,1688521338.728
3781,2333,119,99.50738916256158,0.0,16.597421641107104,1688521339.731
3781,2333,119,99.50738916256158,0.0,16.597421641107104,1688521339.731
3888,2452,118,100.0,0.0,16.599688200292878,1688521340.734
3888,2452,118,100.0,0.0,16.599688200292878,1688521340.734
3888,2452,118,100.0,0.0,16.599688200292878,1688521341.738
3888,2452,118,100.0,0.0,16.599688200292878,1688521341.738
4014,2106,119,99.75308641975307,0.0,16.59584490428222,1688521342.741
4014,2106,119,99.75308641975307,0.0,16.59584490428222,1688521342.741
4047,2142,119,99.50372208436724,0.0,16.61042971991241,1688521343.743
4047,2142,119,99.50372208436724,0.0,16.61042971991241,1688521343.743
4047,2142,119,99.50372208436724,0.0,16.61042971991241,1688521344.746
4047,2142,119,99.50372208436724,0.0,16.61042971991241,1688521344.746
4073,2680,118,99.501246882793,0.0,16.599294016086656,1688521345.749
4073,2680,118,99.501246882793,0.0,16.599294016086656,1688521345.749
4073,2680,118,99.501246882793,0.0,16.599294016086656,1688521346.753
4073,2680,118,99.501246882793,0.0,16.599294016086656,1688521346.753
3901,2026,159,99.75247524752476,0.0,16.618411950088397,1688521347.758
3901,2026,159,99.75247524752476,0.0,16.618411950088397,1688521347.758
3901,2026,159,99.75247524752476,0.0,16.618411950088397,1688521348.761
3901,2026,159,99.75247524752476,0.0,16.618411950088397,1688521348.761
4087,2258,119,99.25558312655087,0.0,16.595450720076,1688521349.764
4087,2258,119,99.25558312655087,0.0,16.595450720076,1688521349.764
4007,2142,198,99.50617283950616,0.0,16.603531496303535,1688521350.767
4007,2142,198,99.50617283950616,0.0,16.603531496303535,1688521350.767
4007,2142,198,99.50617283950616,0.0,16.603531496303535,1688521351.768
4007,2142,198,99.50617283950616,0.0,16.603531496303535,1688521351.768
3894,2066,119,99.5049504950495,0.0,16.606192239695535,1688521352.769
3894,2066,119,99.5049504950495,0.0,16.606192239695535,1688521352.769
3894,2066,119,99.5049504950495,0.0,16.606192239695535,1688521353.771
3894,2066,119,99.5049504950495,0.0,16.606192239695535,1688521353.771
3968,2755,118,99.26108374384236,0.0,16.61042971991241,1688521354.772
3968,2755,118,99.26108374384236,0.0,16.61042971991241,1688521354.772
3968,2755,118,99.26108374384236,0.0,16.61042971991241,1688521355.775
3968,2755,118,99.26108374384236,0.0,16.61042971991241,1688521355.775
3974,2106,119,98.26302729528535,0.0,16.609345713345302,1688521356.779
3974,2106,119,98.26302729528535,0.0,16.609345713345302,1688521356.779
4120,2452,118,99.5049504950495,0.0,16.58717285174535,1688521357.781
4120,2452,118,99.5049504950495,0.0,16.58717285174535,1688521357.781
4120,2452,118,99.5049504950495,0.0,16.58717285174535,1688521358.784
4120,2452,118,99.5049504950495,0.0,16.58717285174535,1688521358.784
3894,2408,119,99.5049504950495,0.0,16.606882062056417,1688521359.786
3894,2408,119,99.5049504950495,0.0,16.606882062056417,1688521359.786
3894,2408,119,99.5049504950495,0.0,16.606882062056417,1688521360.789
3894,2408,119,99.5049504950495,0.0,16.606882062056417,1688521360.789
4152,2376,157,99.50372208436724,0.0,16.599195470035102,1688521361.793
4152,2376,157,99.50372208436724,0.0,16.599195470035102,1688521361.793
4152,2376,157,99.50372208436724,0.0,16.599195470035102,1688521362.797
4152,2376,157,99.50372208436724,0.0,16.599195470035102,1688521362.797
4278,2222,119,99.25558312655087,0.0,16.6064878778502,1688521363.8
4278,2222,119,99.25558312655087,0.0,16.6064878778502,1688521363.8
4278,2222,119,99.25558312655087,0.0,16.6064878778502,1688521364.803
4278,2222,119,99.25558312655087,0.0,16.6064878778502,1688521364.803
4278,2222,119,99.25558312655087,0.0,16.6064878778502,1688521364.803
4232,2720,157,99.75186104218362,0.0,16.606783516004864,1688521365.807
4232,2720,157,99.75186104218362,0.0,16.606783516004864,1688521365.807
4422,2868,118,99.75186104218362,0.0,16.607276246262643,1688521366.811
4422,2868,118,99.75186104218362,0.0,16.607276246262643,1688521366.811
4422,2868,118,99.75186104218362,0.0,16.607276246262643,1688521367.813
4422,2868,118,99.75186104218362,0.0,16.607276246262643,1688521367.813
4159,2337,197,99.50248756218906,11.8,16.601462029220876,1688521368.814
4159,2337,197,99.50248756218906,11.8,16.601462029220876,1688521368.814
4159,2337,197,99.50248756218906,11.8,16.601462029220876,1688521369.816
4159,2337,197,99.50248756218906,11.8,16.601462029220876,1688521369.816
3861,2106,119,99.50617283950616,0.0,16.600772206859986,1688521370.818
3861,2106,119,99.50617283950616,0.0,16.600772206859986,1688521370.818
3861,2106,119,99.50617283950616,0.0,16.600772206859986,1688521371.82
3861,2106,119,99.50617283950616,0.0,16.600772206859986,1688521371.82
4040,2641,118,99.50617283950616,0.0,16.59288852273556,1688521372.822
4040,2641,118,99.50617283950616,0.0,16.59288852273556,1688521372.822
4040,2641,118,99.50617283950616,0.0,16.59288852273556,1688521373.824
4040,2641,118,99.50617283950616,0.0,16.59288852273556,1688521373.824
4232,2720,118,99.75308641975307,0.0,16.608951529139084,1688521374.825
4232,2720,118,99.75308641975307,0.0,16.608951529139084,1688521374.825
4040,2222,119,100.0,0.0,16.60284167394265,1688521375.826
4040,2222,119,100.0,0.0,16.60284167394265,1688521375.826
4040,2222,119,100.0,0.0,16.60284167394265,1688521376.828
4040,2222,119,100.0,0.0,16.60284167394265,1688521376.828
4232,2759,157,99.50617283950616,0.0,16.59899837793199,1688521377.831
4232,2759,157,99.50617283950616,0.0,16.59899837793199,1688521377.831
4232,2759,157,99.50617283950616,0.0,16.59899837793199,1688521378.832
4232,2759,157,99.50617283950616,0.0,16.59899837793199,1688521378.832
3821,2185,119,99.75124378109452,0.0,16.605896601540866,1688521379.833
3821,2185,119,99.75124378109452,0.0,16.605896601540866,1688521379.833
3821,2185,119,99.75124378109452,0.0,16.605896601540866,1688521380.834
3821,2185,119,99.75124378109452,0.0,16.605896601540866,1688521380.834
3861,2106,119,99.50617283950616,0.0,16.60284167394265,1688521381.838
3861,2106,119,99.50617283950616,0.0,16.60284167394265,1688521381.838
4007,2146,119,99.75124378109452,0.0,16.60451695681909,1688521382.84
4007,2146,119,99.75124378109452,0.0,16.60451695681909,1688521382.84
4007,2146,119,99.75124378109452,0.0,16.60451695681909,1688521383.841
4007,2146,119,99.75124378109452,0.0,16.60451695681909,1688521383.841
3894,2106,119,99.75186104218362,0.0,16.61220354884041,1688521384.843
3894,2106,119,99.75186104218362,0.0,16.61220354884041,1688521384.843
3894,2106,119,99.75186104218362,0.0,16.61220354884041,1688521385.847
3894,2106,119,99.75186104218362,0.0,16.61220354884041,1688521385.847
4199,2606,118,99.50372208436724,0.0,16.589242318828013,1688521386.848
