energon_total_in_power_mW,energon_cpu_in_power_mW,energon_gpu_in_power_mW,energon_cpu_total_usage_percentage,energon_gpu_total_usage_percentage,energon_ram_used_percentage,timestamp
3781,2030,119,99.50372208436724,0.0,10.844795881563414,1688515454.608
4192,2531,118,99.0074441687345,0.0,10.844795881563414,1688515455.61
4192,2531,118,99.0074441687345,0.0,10.844795881563414,1688515455.61
4120,2448,158,98.76237623762376,0.0,10.831590710654996,1688515456.613
4120,2448,158,98.76237623762376,0.0,10.831590710654996,1688515456.613
4120,2448,158,98.76237623762376,0.0,10.831590710654996,1688515457.615
4120,2448,158,98.76237623762376,0.0,10.831590710654996,1688515457.615
3894,2218,119,99.75186104218362,0.0,10.837700565851428,1688515458.618
3894,2218,119,99.75186104218362,0.0,10.837700565851428,1688515458.618
3894,2218,119,99.75186104218362,0.0,10.837700565851428,1688515459.621
3894,2218,119,99.75186104218362,0.0,10.837700565851428,1688515459.621
4047,2222,119,99.75124378109452,0.0,10.835729644820322,1688515460.623
4047,2222,119,99.75124378109452,0.0,10.835729644820322,1688515460.623
4047,2222,119,99.75124378109452,0.0,10.835729644820322,1688515461.626
4047,2222,119,99.75124378109452,0.0,10.835729644820322,1688515461.626
3855,2142,158,99.75186104218362,0.0,10.852975203842508,1688515462.629
3855,2142,158,99.75186104218362,0.0,10.852975203842508,1688515462.629
4007,2491,118,98.76237623762376,0.0,10.840361309243422,1688515463.631
4007,2491,118,98.76237623762376,0.0,10.840361309243422,1688515463.631
4007,2491,118,98.76237623762376,0.0,10.840361309243422,1688515464.634
4007,2491,118,98.76237623762376,0.0,10.840361309243422,1688515464.634
3781,2222,119,99.75247524752476,0.0,10.849920276244292,1688515465.637
3781,2222,119,99.75247524752476,0.0,10.849920276244292,1688515465.637
3781,2222,119,99.75247524752476,0.0,10.849920276244292,1688515466.64
3781,2222,119,99.75247524752476,0.0,10.849920276244292,1688515466.64
4271,2641,118,99.50248756218906,0.0,10.841938046068307,1688515467.642
4271,2641,118,99.50248756218906,0.0,10.841938046068307,1688515467.642
4271,2641,118,99.50248756218906,0.0,10.841938046068307,1688515468.645
4271,2641,118,99.50248756218906,0.0,10.841938046068307,1688515468.645
4232,2376,118,99.75247524752476,0.0,10.838981664521649,1688515469.648
4232,2376,118,99.75247524752476,0.0,10.838981664521649,1688515469.648
3894,2142,119,98.25436408977556,0.0,10.83021106593322,1688515470.65
